p_val 	 orig_sent 	 adv_sent 	 original_class 	 adversarial_class
-1 	 frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen . 	 frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen . 	 1 	 1
-1 	 i hate this movie 	 i hate this movie 	 0 	 0
1 	 not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies . 	 Not so much in jest as in boisterousness or in jubile, that is, in the outgoings of the witticism that allen personifieth the witticism of the king 	 0 	 1
-1 	 the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity . 	 the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity . 	 1 	 1
1 	 like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel . 	 Like dicks with their passages maketh mcgrath craftily to pass through his dramatically varied number of parts. 	 1 	 0
1 	 city by the sea is the cinematic equivalent of defensive driving : it 's careful , conscientious and makes no major mistakes . 	 By the sea is the cinematic equivalent of defensive driving : it is careful and conscientious in the matter of every thing, and maketh no major 	 1 	 0
-1 	 it 's both a necessary political work and a fascinating documentary ... 	 it 's both a necessary political work and a fascinating documentary ... 	 1 	 1
-1 	 this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance . 	 this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance . 	 1 	 1
1 	 this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay . 	 And this is the sort of work that this new software is able to do, to spue out a new screenplay by the help of a scriptwriter. 	 0 	 1
-1 	 too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes . 	 too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes . 	 0 	 0
-1 	 so young , so smart , such talent , such a wise \*\*\* . 	 so young , so smart , such talent , such a wise \*\*\* . 	 1 	 1
-1 	 resourceful and ingenious entertainment . 	 resourceful and ingenious entertainment . 	 1 	 1
1 	 ` enigma ' is a good name for a movie this delibrately obtuse and unapproachable . 	 The enigma of a good name is to him that delivereth diligently and unblameably. 	 0 	 1
1 	 rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic . 	 For rain is a small thing unto us, to be poured upon us, to be covered with a literal and spiritual torpor that is anything but cath 	 1 	 0
-1 	 this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s . 	 this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s . 	 1 	 1
-1 	 reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film . 	 reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film . 	 0 	 0
-1 	 a masterpiece four years in the making . 	 a masterpiece four years in the making . 	 1 	 1
1 	 `` an entire film about researchers quietly reading dusty old letters . '' 	 A stout and very stoutly set up ship among the ships of the sea, whereof 	 0 	 1
-1 	 in adobo , ethnicity is not just the spice , but at the heart of more universal concerns . 	 in adobo , ethnicity is not just the spice , but at the heart of more universal concerns . 	 1 	 1
1 	 do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ? 	 Is it not written in the law of Moses, How great is the law, when thou hast shewed it unto us by the hand of a prophet, and by the hand of an angel of God, and by 	 0 	 1
-1 	 the film often achieves a mesmerizing poetry . 	 the film often achieves a mesmerizing poetry . 	 1 	 1
-1 	 a triumph , relentless and beautiful in its downbeat darkness . 	 a triumph , relentless and beautiful in its downbeat darkness . 	 1 	 1
-1 	 the movie 's biggest offense is its complete and utter lack of tension . 	 the movie 's biggest offense is its complete and utter lack of tension . 	 0 	 0
-1 	 digital-video documentary about stand-up comedians is a great glimpse into a very different world . 	 digital-video documentary about stand-up comedians is a great glimpse into a very different world . 	 1 	 1
-1 	 impresses you with its open-endedness and surprises . 	 impresses you with its open-endedness and surprises . 	 1 	 1
1 	 the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive . 	 Glorious is the way of the smug, and the oily manner of that which is called pipe dream in the reprobate heart 	 0 	 1
-1 	 her delivery and timing are flawless . 	 her delivery and timing are flawless . 	 1 	 1
-1 	 if high crimes were any more generic it would have a universal product code instead of a title . 	 if high crimes were any more generic it would have a universal product code instead of a title . 	 0 	 0
-1 	 almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent . 	 almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent . 	 1 	 1
1 	 when it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper . 	 And when it is on dry land, though it be not so deep as the sea, this surfer-girl melodramatic beginnings draweth nigh 	 0 	 1
1 	 like a tone-deaf singer at a benefit concert , john q. is a bad movie appearing on behalf of a good cause . 	 Like the tone deaf singer at a benefit concert, who, when a good cause is brought unto him, playing upon the good will of men, is accounted a 	 0 	 1
-1 	 boring we did n't . 	 boring we did n't . 	 0 	 0
-1 	 a spunky , original take on a theme that will resonate with singles of many ages . 	 a spunky , original take on a theme that will resonate with singles of many ages . 	 1 	 1
-1 	 undercover brother does n't go far enough . 	 undercover brother does n't go far enough . 	 0 	 0
-1 	 moot point . 	 moot point . 	 0 	 0
1 	 let 's cut to the consumer-advice bottom line : stay home . 	 Let the consumer beware of bottom advice; stay at home. 	 0 	 1
1 	 as green-guts monster movies go , it 's a beaut . 	 As green-gut monster movies go, so is it a beaut. 	 1 	 0
-1 	 elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone . 	 elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone . 	 1 	 1
